city,month,avg_temp,max_temp,min_temp,avg_score,rain_probability,recommendation,season,temp_range,comfort_index
Albuquerque,2012-10-31,287.119770146829,301.41,271.39,1.9904371584699454,0.006839945280437756,⭐️⭐️,Automne,30.02000000000004,172.06666372968428
Albuquerque,2012-11-30,280.60004166666664,292.9,266.4,1.9833333333333334,0.016666666666666666,⭐️⭐️,Automne,26.5,167.86002499999998
Albuquerque,2012-12-31,274.5439227150538,288.17,260.63,1.9905913978494623,0.008064516129032258,⭐️⭐️,Hiver,27.54000000000002,164.4844181451613
Albuquerque,2013-01-31,271.8105489695336,288.56,256.453,1.9623655913978495,0.033602150537634407,⭐️⭐️,Hiver,32.10700000000003,162.07826486559114
Albuquerque,2013-02-28,275.306948015872,285.92,263.335,1.9895833333333333,0.010416666666666666,⭐️⭐️,Hiver,22.585000000000036,164.87166880952321
Albuquerque,2013-03-31,282.05009018816935,297.79,266.64,1.9919354838709677,0.008064516129032258,⭐️⭐️,Printemps,31.150000000000034,168.98811862903062
Albuquerque,2013-04-30,286.3000456018514,299.97,268.705,1.988888888888889,0.009722222222222222,⭐️⭐️,Printemps,31.265000000000043,171.4883606944442
Albuquerque,2013-05-31,290.42050873655916,304.88,269.26,1.993279569892473,0.006720430107526882,⭐️⭐️,Printemps,35.620000000000005,174.0506923387097
Albuquerque,2013-06-30,297.4512331481486,312.71,283.573666667,1.7833333333333334,0.2152777777777778,⭐️,Été,29.136333332999982,172.01240655555583
Albuquerque,2013-07-31,294.2483640232971,306.582,283.804,1.771505376344086,0.22580645161290322,⭐️,Été,22.77800000000002,169.77482486559114
Albuquerque,2013-08-31,294.23882627688306,304.7,283.25,1.8736559139784945,0.125,⭐️⭐️,Été,21.44999999999999,172.79329576612983
Albuquerque,2013-09-30,291.23216064814864,304.66,271.912,1.7986111111111112,0.1986111111111111,⭐️,Automne,32.74800000000005,168.78096305555584
Albuquerque,2013-10-31,283.7887218189986,298.090333333,266.524,1.950268817204301,0.04973118279569892,⭐️⭐️,Automne,31.56633333299999,168.7812976075282
Albuquerque,2013-11-30,278.47920821759305,290.32,264.57,1.9430555555555555,0.05555555555555555,⭐️⭐️,Automne,25.75,165.42085826388916
Albuquerque,2013-12-31,274.78819623655914,289.563,261.23,1.9704301075268817,0.02956989247311828,⭐️⭐️,Hiver,28.33299999999997,163.98582096774194
Albuquerque,2014-01-31,277.3119396372527,291.88,263.38,2.0,0.0,⭐️⭐️,Hiver,28.5,166.38716378235162
Albuquerque,2014-02-28,279.5592708333333,294.15,265.04,1.9404761904761905,0.05654761904761905,⭐️⭐️,Hiver,29.109999999999957,166.0391339285714
Albuquerque,2014-03-31,281.78999428763444,295.96,269.11,1.9637096774193548,0.03494623655913978,⭐️⭐️,Printemps,26.849999999999966,168.02560947580645
Albuquerque,2014-04-30,286.1317643518514,299.9,271.039666667,1.9375,0.05416666666666667,⭐️⭐️,Printemps,28.86033333299997,170.05405861111083
